hash_A,hash_B,score
ee3706d5db87f665a9b20dcd0a9e6c8f,4d52dc4a4e440baf1d95b40fed55be47,3.333333
8400dc882a272ab2410ac2eb4c00685c,41ee27986be17939ed9ef98af9e2fbc5,3.333333
e32d1301569637cf4563d6f4ada2ed3f,3e9e939e87051dbc3d88c9470556c2f2,3.333333
291a5fd5d7a16f4eb9207d15a2299593,873468b0c6c5defda00eb64fc81f9485,6.666666
e5abeceb0513de5431cc153bc2878cd6,d6c1f38b82d70ada81301efe6f9c9aeb,6.666666
1227206e33a6abb69cab77eeacaaaec1,d4c5c829400b4d1ade1d445199e5ffc6,3.333333
0465a7922b7ab47f526e0b8299781c3d,1fb863a7ffbf55b827929550ac52529d,0
de65c7f71cf64e2e57813e96b2156379,fc20063432e2e1c788b6dacabcacdf9c,3.333333
d2d50abb3000e2054307b39783c0b297,8583e609ad1e81853ece13133e696525,10
01c4099244a14cadb4480430fb0d8c4c,31e87e05ad46e9a21621feb9d9e94615,10
c3e1b205eded031a1171479c6af836a3,266c1c2dae46f23565a15ffb10afb52f,10
e756ce45ae41fae346454540d51cefb7,b8b419654829ca66a46215ed58ee253b,10
58338901d7f6d250b7aa18042b2e6df3,fa103cdfd56625ec97006ad2f0851ca5,3.333333
c3edf868076289c32564d226836c8477,a55ba02cf3deb55e5e0312570828b723,3.333333
8686b54603c6f938e24661866ec8c5d3,48d43772c2c43b8b2647094300a0b5d0,0
ca50e743ee550a0406b0b6739fbaa597,1af5de89918c5a611fad5ad0c2295634,10
dd7a7979bc8ae55affc11b581e43385c,c59353e6b0bf4ee8f9700122e1aa7471,3.333333
a8c70cde6bdb4a5a7b15a6c7e0bd9d72,918ec38972825f5c175859da9c681968,3.333333
96658c6085acdde41166d94fae23f992,f6d455ce93a34e8c93e3da60334983ee,6.666666
ba22b12a44031602fb97e5a35f0a2ae0,4f86401f17445f85a6b8828cba584adf,3.333333
05bd4cfc7f068820c38fe6cbb5d10006,3014513b0916eb35265e4fd14d75c361,3.333333
db34f16ffdc8137a06afdea86da69e39,89f1a2baa8a2c407f76de4d07a659069,10
1d54ecb3b4304e37b8d63bba38b7fe10,73dee2e3072a91bb10f08b56666512a0,3.333333
fc33bb739250c81d8d3f175cd0d87dae,89471d68cdad3c4b570ed47de3120de2,10
d45a7c976e34efa2dbd788ed6023d99d,cdfde601d3917d209dfba1574cfca847,3.333333
b03a58a73d273a1979b0f45c93aaa39f,7ee8146985dc674b5db87964e481c820,6.666666
711d00e456eb1f026c90a535a56b65ff,7fcf0e2359cff749366659e375eb1c1e,6.666666
65ffe55622f495e542aeece9d9bb18d9,61f202fd6b2eb5a7e084c65203d23044,6.666666
8664c7bf58e180b3fe944f4b7e30a1d8,e542f977ba22d5f151333afbb536caed,10
0db76e9918df81a45eb7d04ad9674db9,2d8389ae932a6926b20e9a0ead4d0e01,6.666666
18d3e0289bc061c3de770ba739829503,5078362a96545517799eeb3813e1faf2,0
3d72e2d139b01c30eb31a5de6b77f13b,93289bb90f22d214d2a4879e36ae9138,10
60e0651edd3e5eb7ae53fb12a1561004,a361cc85e48fa89536bbdd7010105976,10
cac7b210e986a06438f4dc7489eefbde,5f7836876ecee94c6e4a0fef2284d453,3.333333
0578e7a6dc04475e968263b645b2995c,9021f4739d9058063b7a02460e04935f,3.333333
76b1861d12a3b5b0c9ca4e4b35cce6a6,609df4b59f840809c83fc56f7dd7d0b3,0
9c35d5114106c696867c9f4c2c7a4eb0,41130618625a11d8f6dc78a439fe1e77,10
c6cdb5100c87cd8998ee7090388d2634,1dac0e4831e342dd81cbdf5fd6dbf79d,6.666666
6165e264b52d960d3785ae0d5d69b99c,66ed26c26c270eae4b5687c406062b94,3.333333
b5d3785615c434dfb7d9a9d789bf5a9b,8758ca073f6652aa55a0f4660ee471f0,3.333333
c11334adcd9a7d90d194397e4396823d,99ea06d97291c9d7e8df5d7cb24f5242,10
8435b3529713c89f228b8322463bb281,6b54a5e17399cbc486bbb14d2dfcf8dc,6.666666
c0e59aeb2bc822bfd464e54ffdf87d9f,6c82924402b7814073e9298c2432ce5d,10
442e9bd0685a5a228241aad9a0f3d249,fc30cefd8b9884be41d959e0beb97241,3.333333
513275f2bc4e75a4eac67bce9f36526f,1faf6dede304eae43a7428093e0943e1,3.333333
58dd533899ab6d7284ce542a7caaef90,ed3d5df15f1cecabab6f6c8389669607,6.666666
18d2a9ea615d0f41d1a1e34fedfc6987,59ed65f8efc821be2e9a96dbcff02b0c,6.666666
5f557aaf2279532f1b5d8d5ad460b59e,21b9076bd8b2e530ee051b0260005bed,3.333333
c021158d31827b89bdf529ab2bd285ff,035aec23b7cd63c4b4d554d7615689a1,3.333333
3b1862e445620a488e30117498965db3,54957c54cff6972f0af400c4113521c8,3.333333
d58ff109557be097573d68f625bff745,50f13692e71bce5af835cd8eee8d411c,3.333333
a138199a115d2f50444f2fa475293d67,c408bbd91fb4585da672ec7778590d5a,6.666666
f12360308ef25a044dc3bf220ce14509,a7904be7d1b4b7859aa2920fad071efb,3.333333
4f88358e6823df3bc06fb2596c97f341,538f262b0644b208657819ca309e3a92,6.666666
a40312526b4029e5002ae75da87c8774,753d35abe54d75312b40066ea07db370,6.666666
3f911ac97b85041fbc363d4035b8e82e,ebcb46336fd91f96375a627d2a892f38,6.666666
6b7b956cf36d5acd546da016d31250a1,9e2e509730f7f31e71377f2e02b05e69,3.333333
3fd924ed130e4becbc328bc14fa3a7f8,596d54c87cbb6ae0aa21da6ae1f61c9f,6.666666
85a3e37309fbf7f7bfc456f6b123899a,34967761c7b9670e8bc1acebb5939985,6.666666
b6d2c55bf138757b983d82b406563e4a,4702b5bbcc269c5557d9ce4c42f3d54e,6.666666
244f6e0da32cd8a1ecb8c76d3765f43a,02ed6e5a73877d2b6021a6d3c0f7b785,10
db69d9dd32a72cc62352af40262e551e,0ac257815ab0c1af8054b04755a99ba2,10
d170e867d88a9a10c676b6eab5015081,c27027a359dcf5fcf743f89511ec4562,10
79de8fbcee30fea315b3bb4d13b424e6,a5ac00ad1f1ba2336b922789d03d1003,6.666666
e16697b2b7f096640e32b1880ceae591,db41b07577ea4045af8dd693c722985e,6.666666
0eef060c2713a331ed4ca65839bd774b,4095162ba196c5191589ae59eb5f5255,0
7728ec4029b2249e0be1a52a461a3c13,829ef405ecfad397241738386c13362d,6.666666
856b953de6386e9a3152ae6c9bc89278,b979662736d8ff245434dd79291eb0df,6.666666
5137752c9271c36917bf251f968932ea,632cf4124cd443e7b00d84dfe1fa959b,3.333333
c689a74872135f54cd06719eab18bf6e,38dc2b0329e822b712df671ee45e0187,10
964641178a4a201880645bc0d9325f61,8077cc0227b7b2ea3727110d19b29743,6.666666
d1bd9603eed25dc2be47032f0ede5646,07df40255f616285d9a5390e0e68dcca,0
3c9ed6abdda99d93e5c435600197f6fa,ad6bea82a52789feaff5e036e39c3976,10
333ce6536c71e5219fd82a8caefba95d,018c68cc34409055a8cf780174210393,10
36206f021870f61503d9afe785a66743,2c2c90a99667e1477fb75dd4729ce380,3.333333
3e76321be59ff8fa0f17f8c89017b1f1,c170a48e9aa7f6ec3bef8efb7838a603,6.666666
c1c90268c6d1f3a61b15e5a224b9d81c,deae833bbd563cd0555e7ea1f6d7c15d,0
1e4da47e8e27a30ad8e79cd4e743014d,2effd2bd7e0a3d0f4be1e69ace5ca3e6,3.333333
2c4408d29fc5e14522fa6af344f607c3,9e42fdf03f0794c892fd243970b4436d,6.666666
8899ce220d8eec2d22a1fd914048a639,b20f7c1bcd935d037fad3ba5278618bb,10
ea6fbfe9afafb777259ef78f86e899bd,f3fc7b52ccba4a6b67574113638e603a,3.333333
b99a3c5230d89f3941dd0d4a943bf444,bbfbb005b044fd28656da1a5142e91a6,10
60988a233a71ed240dd8875dd1d25145,a2bba36f9d7c5426962f0353cf5c6e35,6.666666
9adda4aa6bc3880e450d29d1c54bf1b9,dadd3ae8ea45b4ceae93d85d823c7e7e,3.333333
c59cd4141f06abaef0e76391511da1d1,d19adddbeec7453459255755119a4b19,6.666666
d316f04701038d2b80ccbc6018efdb11,e5d37be0ae0b80dc8df69da851b51a4e,3.333333
d1c650f15a700114b783f693f1507044,72ca094f0ac113101cfc320d91dccd56,0
8bf47bec587c2f797b283bcd8e8494eb,d50aed48edc0d1c417e49f65cf5af1f4,3.333333
9734fcb28d1f11e9364630fa38437160,af70d909ce05ef88bfc4922e8ff49546,3.333333
01f6f41b47f907765103cefd3a67da9d,3b2de6eeece4c6f215083441699bd593,6.666666
fda46680e894d81e9611157711cdbf1b,0b6f2830f80aa8e94406c309a01b909d,6.666666
bdf8552ab2feeed636f9980e1f53b595,c6d34eea2b3a9187f3d716b0e23fa16d,3.333333
3ca4fb6090cf09d7d09f8daa0d50b9d9,123bc6798826181873c03a583a122b20,10
2930ad4bfdc11cde01b1a9e7cc4e84a5,4733f7cd0be32869df4e44ad3fbc59eb,10
d4eabe3f3295348357e3b2542133aab3,82a30b2e2c31c60b15ba9d99b584bde2,3.333333
d820a6f33b7796dd9da70b2f0d76adba,7c761e950695377bd757dc006b4e68b7,6.666666
77adc9cb50f1164a201dd3078406034f,b0bf89ffc41fdbe1187a184754e25ba7,6.666666
271abd941961735117bb37b5807f8496,9d4f71b9cb1e6915540a57d7079fae9b,6.666666
a69d6c1ac7e444062e0c46b0ef9eedaf,e39d12f2bd54570945703aed2f7dc254,3.333333
52fd96da554b1e762704225884defc02,227cf9d6c6191096bb64fe6801487d8e,6.666666
42f24267717e9930f4e003b2fa4d514f,e7d01d0b98579468654564f775421ea1,0
16f8c07fdb5df9b1d0e29e36276df3d4,e06b890c0ffc45ccfc8ef882db85f0f8,3.333333
cebae8b0dc89fd23b0998aa5d0dea616,51460c3f62089a1c3497192319fc3bc7,10
ce23d7fc3a254ff15ee12a958a2a9949,bdec741958f7c4cacd0ac907ff981c7d,3.333333
7a23fb37eb855b33237c8e989cb93097,5116b50882d28ff85d1fa9f90b992b9c,6.666666
57983abe2573af5d1b6b3da423a1fa6a,6d9ede68a310071dc08e6ac2ca2b1d94,3.333333
d2c62e6e8aefe82cbf17ce109b925be1,84e777b82c2d9bde6d6e8d2ba99f1cd7,6.666666
e286c64cc834ba440cf99461fce80e12,c312dea9debf780fc012a07053cbb3ab,6.666666
41b88ae9401036b7f0e03b6ca2329c7f,d005084d5549388efbb5cea01b72eed9,3.333333
5895eb27a86b64ddf77319b4dda912de,c4a99c25cafe0262de685f038d1bb46d,6.666666
18d86331acf21658e3799eda781aaf03,5f26672ff6d39f461fc3d0445e9bd8b7,0
44791ac7013de8f4f1625039174e4e5e,db919abaf9ac979a6959d4a3038e420f,3.333333
3e546f00c4e452eeeccf26d89cdf4cb4,7b56c813cc3700e9bdf64677cf91334c,6.666666
66a76bc8026e205a2505164c99ddda5f,b3f3aac0b9015cfc1d39e8c99e860bbd,10
3566866f77c68429235c3977513e391a,f141a9a6e481b522ff682bca4e4da236,3.333333
69e9c21e4a9ee324ed3ee838faf53197,f5ffe2599490dfb1d53d93b4a8cc73bb,3.333333
229c34b8f771a7e58ec2b37952834108,232cf200babf84eb1fc23d95c2ea4ffa,10
44b48ffac2a632ce317b505118411699,bad68d65d15368991f1133cf343208c8,3.333333
85d7087410059330afa385537af21628,c90a8802ce0c9e437bcfbc3a0d50abda,6.666666
3c25c41f91f23f5959414aa3987eeda2,a845f6c14b1c5e247e4002409cdfaec5,3.333333
bf8548e4e5450fa249e3af0d0e6d3507,6f93f2f46ee9423ff5801e32b385952c,6.666666
60eab81d551f63ef83ec6d6d2b11667d,ae272760ba7bec9d03a2fd414ba1346e,3.333333
4fe4eed9177430691e3526b2dc9c7a85,badec2a52644e4aefc098145cec65244,3.333333
508b4009e63c106500122f50a2ba451c,5a47acdc0b3a7f63e0ffb4d613b1f688,10
946d6e6f2c7644f411b9b57c8e8cbd5c,36963d10e80291b8bd6e06114d01ae25,3.333333
c0f74ed721ba73b27c2997a92676550e,21fb65c2cfa5be6082d523657c3467e2,6.666666
1d3758b26dcc7edab7728d0f4e0e9ddc,73d40732f486deaab2d037b0465f259c,10
cd148baa4ea46d7530cd080fef16da76,8a6fdd7a4b755926184722ad9b28937c,6.666666
18cd6e7fc176df8d0a0dfac0058e6d4f,5d3c0a10c900b1b85acc4b75ba7ac5d1,0
8c076cbae3222b36d51fa45d3370edf5,2a360ef7679096070d0dadc31e98c5b0,6.666666
6142ed6720f351682e0dd55b1598ec44,557bf5dbf2a4d7d8725a0fc79e874a8a,6.666666
bed7431a8bc476f25790d6a84d26ae3e,f71234ccfc6cdd4b788dae6fc2fd028b,10
55383807c0aa2a37cfd0d37362fcd2d6,8d5053093fdca2e8398cb5f470602e15,6.666666
f1af20f86f5ebe35809a886ed59833e0,0bbba9ad144dd385c29312349f277711,10
2f2957157a398feee7c40b46252365df,fdef64c49650224d21d6fdf607a4f9d5,10
c0af80b2168a396beeeb28a73e96f179,cb76cecc9b8be79996711937f4625098,10
221ccb5a7a1dbaf168a84362291cbbe7,b44636f2eb7faa64b68069369691e520,6.666666
c8e41ffb587c552da62e511f631b61ba,185af084e061335ca3d8d5d2a67b9cff,6.666666
f2b6b1b1b6c026ce97ac188a1c527d3a,8fc4f1357c0d982e43ffb3fe95b10ba7,6.666666
8d058ae22685f12fc552453c9554b1fd,7ba574e44b10474f2cd0cb67ce91a717,6.666666
db96d73f7e40b986703e31e1d221e7ac,d1ae8f1af35f8c4210ea7861a82e06a1,6.666666
44c8e8bc61f0f7f85a65278c54b59c0d,3f11576b6bdc77f0e6ac7c8a26edd998,6.666666
515674bab77f766667026fc6dfd9e9d1,16e21c39c031a31d16b9f1b007e33569,6.666666
6f356a62f35fed4a035a6b9f8f4d4810,6f1f68cd9728f7badf9bcb39f1b96a11,0
7530c40ce16f9598b4e8addcd7f14252,f6d156e892294b7ee3beef4bb3212f78,3.333333
06c7039e464af44f21383c3c44152d16,7cccc24af45cae6699757cf938e9e061,10
f8f63f4c133ec92f4f1a1bbce0076b4c,41e4bf0213b0a4c1218c33ddc439ce65,3.333333
055e261463fd0e57ece4e57e14507131,247a6b447984fda8369c4e59b292cbbb,6.666666
993273c4c4f2e25e978513adfcb85b68,b654d69dd548342a5c5429d30b1a3045,6.666666
7d0afc2bc1bab443ad020d9be704f00f,e62a7f8b509b185a0764edaca5bb2e6e,6.666666
9949ba19a3f1fe9bdcb953476c5eed82,04e3de03556d4ab49b4d1fe19ece12d3,6.666666
acf2a27d3fa2ec3a748349f920000d7c,5ddf81e2227439b0c9a1234e9496f694,6.666666
31666b896f880119d0564527f2e06c5b,b16d7d8aeac41212d0bbc8fb9e61fb9e,10
996b0c8d610263d660aee53bfbc3ca6d,554e35b309d753dc1cd1e0cbdd3927fa,10
d17d13422911c08ffc5295123b480621,4b0b2f95e57d267880edf51b3bb18e99,0
5795fa962b7498af9217f070b0138222,7f01adf8a9c37f5027031ec5527be118,10
fe437f86254fd08348641e35ac6ef058,337f6434218a2c6078759a4e74822593,6.666666
3fdd3472c5377f068a60dc16455c650f,0b92eb3a01e293e5b655d7eafd183945,3.333333
bbf6b9b265b7463bbde9be34a55b5131,aa775e7a09a5d4e487f3f3147d14451c,3.333333
64086ed6796940c78f4cb598b03ae377,9d341d0983bc447c02bbe17771d4085e,10
9f0c24427bf7781ce3702047e1897c90,502570bc47c688244df6a12f408a7a71,10
61a1a4d89f1e322e17bdd2cdbf231c22,12350bf8b80f629f112769d7c1dab4de,3.333333
b422e04db404503bf3ee81200b2cfc52,bec8c1a0d7413fab5ef7d1edaadc403d,3.333333
5799fe217b861bd3831304a3e55f1de5,a0769cbb5ee81e4d484554c0d157c9b1,3.333333
f4ca1d9e281bc7afa290c6cd1f4520a8,24a419e737fdef32e1bc1b3b4e0b7e71,3.333333
96910e2875f4a608c243197e72520f48,1261468d7edd9808e702db729e6922fe,3.333333
3ec7eea32e230ec19e432da95c8a8edf,dadf5b6070e7242959ebf0722dc6ad22,10
6a532fdd0e0c1aa9bea2e842081c3ab8,61130252464cb991ca70968d0e380794,3.333333
4a250a891403aad68ae0b0b2927a3ea7,ec874ea08bc5ee52fffcf7e905e4716e,6.666666
047ebd761ba618948e2c78346e7b83d2,99ba4d32316976dc83b17a329073abc8,10
7c4cc7fc3dafb74a01e1d96ad4f0622f,2c7c16976dba570d0e4bc172624958c0,3.333333
64147a866a1c00ba1e6b2c688f1b623a,adc3878a5478db326414ccc2dc7f1818,6.666666
17b39a418449dc8951a2d0e0ed732a87,089625a6916b07def158efab5314ec4b,3.333333
063eb85950e5ac5691c8d22bd439b7e5,45218db7ef6c8c1c631ad162b3d407ed,10
b9f2a6d0c45aa2fb7b9c7cb0b65e2033,4864197ec064b939bdeaef9bb361459f,3.333333
9f2e2a9f04240924b353274ad541a07b,fc6a22307b64d4e82585317f0214534e,0
5bcffe72c37ee6b43fa21b344ccfcf15,85b63f6dfbf4305bcf64ec2b740e95ce,10
6956d3f8f8734c67bc184f2f5f28f6e4,23d2b037c0301765fa9e50f1d8014168,6.666666
93f7a1f6e6d33474543ac672d8c6132a,c07a005e23ec5722b7ba80b2427746cd,3.333333
5c6b706b412113e0c23c2291ec7cc800,405b9776e2539a32c15adf96f094fa51,6.666666
57bd23a63bcff4f35ce4d9283b553fa9,1a804246a811c68df4a92c51a89514c0,3.333333
a3b46782fcc02401629eaf2ce4f92882,02870161e9a461ce9867c4b6b292fdac,0
7a1f587c7613cdef0ded10a0d345e75a,cbd69554ebbb4f4e4b13bdf32a623d39,6.666666
bfc94400dbd499b6b16ddc5664935624,72948c004ff6a9ca23d0cf6eecf4f9f3,10
68daeed1118f76b3e23cfb9f691d0b16,718e9512e723d7e059408766446a8ba6,0
516d0795232de109c688d9efd4fadf5a,b131d04a9b3edd91e64d18589f7685fd,6.666666
5a88013bebb00651f8a3f0029b0f0498,8ce131e7ace38209e82abacf2ddd469c,6.666666
ef5e89c523a150f1b8949ed8af9a484f,b4738ab0cce9b7c951c0593fd760afe2,3.333333
0b6ccb72c01ae613d05e8adfc81dcf94,f068f322074ba9680d6b8ba825aed883,3.333333
aedf57c2fde3ce7aa4753b4a3f55cfe2,e50275a54e7c2cec02099b9f291edc17,3.333333
3722277f28eb0cd3de63bb73984a84d3,fdd9ad09edb97a0b8840e10937cd6daf,3.333333
711bc2ec8f2a35abb0a6380389b00a83,86cec557b37d434d52fd9cee848def4c,10
d181b1cec5ddda2311ec3eec48c229c8,93d88aa9c26d004ecefaed837669035c,10
83bbdb900771d1dd142d18db2ff79f7f,c2499b99eafe030e815e6f09dfaa0a5e,0
64b4b30fb2305457c6c03ef85f83f072,69875b70234f2bf5c3740ebf6e89d807,10
0489d60b7c521a47e4de691b08f9f5c3,860a91564c9afbb94ed1d87cf2d880ff,6.666666
8401b068711215679dc51b9ff6b8d078,635d95076b13686fae23ffc5188916c4,3.333333
7bbb9eacbf776276995e15ccbaa0761c,6a96e0f5a567ddfd4dec42884689932b,10
f36f1d83c53e56ac3c9fbd2326c9c9f3,397375f0eb4cb1e973ce93a38d783fca,6.666666
03f77f925d77b32748fd982ebdab9525,aeba41d1d9d82955dfd2743cdfc2f5b7,6.666666
3eda4c5d8176cef7d9d2a9162ffdb8b3,f026a86bd2c208637cb4f4b9b3e67a43,6.666666
c1e051b7bdd5b7e6e06cbe138632c97b,af0bc5e76a36a1e08ecbc6558313031d,3.333333
61d1963c9b30d3c193b06df60a4e522a,5a18500bc014bbbf024db6b7c2f2bd1b,6.666666
16a1fa0651246944542f6947f3cc0a17,c13e48c1a6df33978a655b6db669e723,3.333333
2efc8d1f7492df38f3e9eecb0387121a,291403e2b2ff26717c2f165ba89d6988,3.333333
3284394da337ab65805242ac9135a72c,1a240663361950b104c0abd74a3f4c22,6.666666
1db428114a81d53ba288697bf5dc1299,02576570bcfc74ae6ecdd35b7e33f010,6.666666
e9f87d1c2b3000fa1134480d056f948a,59e1f44722b7e79fbff7ac296f74cb2d,10
8c944ba7b36b1a6dd56c7b1b20caf123,dc38b1e17c07c74b7dae8bf1e3b44d9d,10
b02a72f813d3f798c50862ce98010114,9b67551b6472527f45a607009d2f7ebf,6.666666
31201384103688ee9654bdd52a1e911e,42db5432712687a8c7d2ba752786991d,3.333333
06daf761e59eb12a042c772a61375393,4713aa190bd19e77d34037633dd4019f,3.333333
59886e5c5a76e2a6dd3f978e5708ab12,cd8d38966e643950a42320f631e827eb,3.333333
bb94e5b96d9f1e3525087c0401c15662,c46d4e1d7c203695dd913489a9d058d4,6.666666
5e84a01538ee88faad2562924aeddc73,fd7c91d06b1061ceac66ea1f33321f36,3.333333
b57994152eb98d51bb177a4aa38c9c6b,9acbff14146872a3772e399060010646,3.333333
88689e8c20cad10283647dc9d05a0d5d,03e14abfe836bd3b9a22fc3789f23022,10
40ef20897d65e98ad5d0cc2379ed9a09,5f3737a1bccb88d5ff60b61158c336fc,6.666666
510d2cd60d271c84dd7ad08cff34b873,46f8ccf172e78c0e62d21ba81552e02f,3.333333
29bd4c4d9a89ac1525b77d71a893f8f4,d101337d5dc911b9865deec00d41f15d,6.666666
3da64168d9d7d9858769ce3e035db2e6,e85ac4150f72bd8caca49f143eb3763e,10
aa5b9da810ad82f4bef71c0f2d49b8b4,1c0f16fc1bb99508fe1142ea4062a0a9,0
1da042461999a10e7d7808fa987f08b6,be0cf53af4017a4af22061e5e20e3d2f,6.666666
faeca6e4624a2295e3fc5c54d8bc729b,32ee1cc1e43574e5ce2f902e38f735d1,6.666666
eb85a044b1ca25b05225f5566af9b663,80440f82fe1b11e03e1b843d1372df3c,6.666666
788cb2767106386e7196de363f80dc80,a537b6016288e1017da44b0e10b30b86,6.666666
f47eb889e54ffefba1508eaa6c95a3a0,5f40bbe03dbcf375d874abd473162353,6.666666
fab0c0a6d897b20d1bfec3a547b2e4cb,a50af946524507091c5c9a538bbb6893,3.333333
26f8d1e0c755b104e98de9c362fb9ada,e2034bbd6c29b2f7a72bf9d8844e45e1,3.333333
e6dc5a76fe7d9d0a511a9b6a188f1d83,3ce6086a59628e56fc23cd5e46829216,6.666666
0ba667cc21b4c15cce8c3b4a5d12cde9,4b0583950ddf016dc3c7bb43b1a04469,3.333333
a4a300739eb1e62a37864b167152716c,f0c6d111affdc2a1126a6616bca6195f,3.333333
d3803d1977a93b753e725261b655b8af,cd276ba6cc2109d612108d53a571204d,3.333333
9595f06f451b17e84ed7cab8feb629bc,2fd18afe5c19d68ff067c38230f7a1b6,0
9590a5435aabc2740a7190424932b71b,11c55117d5ab291dcb627123046ee4d4,3.333333
b98f2fd0bfa01fb754aec8027e3f047f,29b06d89c637b251dec66fcffb1bd8de,10
961e1b00385fcfcfe0d69284bfdbc37f,64a8b68ed9f331fe68e3e40e9277e793,3.333333
673cc5beb91d55492af39b812f5cd18d,bcd232f2259ebdcf10b33d946f37bdca,6.666666
17bb7f334bb9e661e393cc938ab39d66,15ff2654632e80d623d4d34627de3c69,10
00d46da5a4beb425051a9d3043d092cb,4540a58b6b70a9bd36ca563d2861ca81,6.666666
5fd7a6c141b0e6447ba9799e43e5772d,b1fff661da210cbfaedcf6fd3bbf15a5,6.666666
8dd5e09a7d881e513b61bfc2da705887,b0d59e0400f0b1621f610665d0948d0d,3.333333
68799176e75e881fbec7f6c6210b44eb,f0c972ee2156a4007827c8dc533b6166,6.666666
0d382ec4fd139405bfc3e4d118bbc141,fb7e03a493e6fedc6a1987f21f7c05a0,6.666666
c83777903e011f037aea06734d3e2b4d,75f261aeb7b3df77da9fc578bdbf3c6b,3.333333
7f9fc69fda5395b0d6a177b4edcc6d48,9a3c6fdbe090b0154490a209bf9fcda1,3.333333
6528abf26b7fb140253a3a30f84bb280,cd34aba4252b5268d54127dead40e234,3.333333
e942df4c3ce091c58fa8cb748ee18a94,81b163ac629d77dd9eaf2d2663c04516,3.333333
9b5a9921364908690d34c50e4d35b339,93619b3793688b6450fa512e7ec75df1,6.666666
40fa20f25c18b2eb0664e21454e9236a,27942198cd17dba9ee45b1751d3b54d3,10
f34929d6474e46c516673ac3c7c1c54b,e73fc89df808d925a17bc4d9f0eb077a,6.666666
f49514fc5fd63f59e9becdb2795059dd,a7bfb49db83191142fabb5f35c0809dc,10
8a399dcd924ce20fe1c8401bb1593546,8a35664e63a18b82d050d32c10930656,6.666666
8dadbb3c31829fbf6a9be86d6724ada1,19df6f502dee5ed0aa93e7231c0038a1,0
e3fd2ffc2f775a853e0039bdba63b569,d8b6cfcbba10db340de642c5bef4706c,6.666666
805503826f56a76bacab6fb0ea88c706,70e6088aca3f0a3b0693c8580ac87d40,3.333333
9d823c636c8a6b62722fa74be272b014,b68de03e6c27c41d353fdc2efac4616d,6.666666
3f16e8fb623da0cfa6ccef0cb4958bbd,c74569d1164a06b23bdea70f19d63ca8,6.666666
f504c259130944d6e5b652afb3d209f6,e51dca8d87bfce0db6872155c24b7433,6.666666
70e3a1fe8f13faa1674eb81731dc8046,3297886fabe604ee52e22ca30b61d0e8,6.666666
2074d6859eb41099e5fb4dc49cdb36af,82a4abe90e4a99b8287b550b4bc01312,10
ae22397bdc05840856767436ca3eb95a,ccac9cf373420975f9916f1f5ec44907,10
4c1245bf45868f27f8f9b1569d0be2b2,b72c502eb0ed4b3001da0ffa72cbe985,6.666666
fa5b2cbf5b78e0dc323a0b6eb6427c2c,acced55f19868ecf8575bd439d18127a,6.666666
1da15207c90455f0054f033648f026f2,98d09a2993397fa27da66b9bdf6aa845,3.333333
68c87ccca9bf344b46c7669a856dec07,8fb9b4e40ceb7bee3fae1989ca3bbe7d,3.333333
87629483abe03685cc0736180a1328cd,d56eb6ca4097454290f7b330ca198ebd,6.666666
e2baf0846ae573430fe7bfaf2933d303,5c22f14b9b6c7c2f8c56ca9070977655,3.333333
1d5abcd0dcb817cf7100184268e49c74,2a4cf529114d0c367dc65a18abc16f84,10
4620f5a4fe8aa8937885702028669750,13629255bf565416399d740e49b19f57,3.333333
d6aede792fd4ba7b4bd1c8da4953db6c,fdb0b49caec471abc8938afc447327d2,0
af19614dab1bf8958d2a9192ee5265fc,ce65a52a7c81b719aec245a7fb6f4981,3.333333
8713f7010a4d9a96c94ffb6ae0642e0c,b44b7a27e3d65a910703b4295cec2a0c,10
ce03e5ca34c9f9b43270561b9b377f8e,6574616e1e4e6101b37315ec0a3b9f46,3.333333
948aff2cbb292d9f8fa3ad8352313986,f2f0a48e017cb160bd31fdee5b77dd13,6.666666
7976aca1d984653d1535b46683915b7d,70321bbf0246e25446a7d56c953a868b,6.666666
3aabf881124515f4444ae9df66756143,571391f9ce4df4d09de019246468ba03,6.666666
67f5aec9d2d19d1845b1ec92ea026129,dc1a9c2e27490509fb12ce55fca4c473,6.666666
289205dc5881d0d5433e2b8713c52f70,fa364f04cdeb7ae431f0c6163caaf91d,6.666666
48d817e789002444fbb20b36d00b9a52,72a6e271442d2e4e76756f5dd794e421,3.333333
f76991460b605e3158f424335baeab2c,9f46b70333d8242c0697338b25b85745,6.666666
0a7c727877301c5fb4bf06fdb54e67d5,842b1bd132dba899084d164e00c1b35b,6.666666
9bb0fffa43cdec2d2a5f0f067170444c,547a9c4f1e0ff0d7f8258dde95c6fe14,3.333333
967b816ffbd397f88769f74cf709351c,17e2d8170203a0e0edd39f3844588543,10
ac9c22ade7ba03ca3993b01358915eda,2ca4393e0001fa34b5b4d0993c7a196f,10
6bef34e5915fe33d5779f0d0103360a9,921f8f75c0d4a6448e2f8ff88f75aef3,0
faa2ee6719a413676e0b971d934e32e3,b9e1325eef989bb1cf5798e5a8ffee0e,6.666666
8ad09b7dd09d147bd15e2df1748436a4,6bc720ec7a073f095cb9c4a5469c3a49,3.333333
c0e0c8825094feda034bf9b0ce9451ce,65f345a41519fabcf40bb96d23c7c6b3,0
bcdceb3bb64a800dcfe31fe2201339bd,02a8b36bc4ee59434e87ec17c633b508,6.666666
