hash_A,hash_B,score
6dbee5621610f1ab84cf45710e629a2d,6ec9c12b8046e27b6c4ac42f09faf1b6,10
e905162e0a297446f4c681c5fd121011,f63158f2213bb716dea8b1d95d0ee8a7,10
16225afbde2ab4aa83c683f462e38dc0,af14d66a8fed623030b9c3e07571959b,3.333333
977cfad0fe62a7529e3963d405ee8bdd,cc282604781895fc3d6670c5649bb8b7,10
b646584662b3ff32d4784a8f57d9e61c,49cd6ef31702b79a778471a3d02a4d1e,3.333333
4eea7e0d2a8d39114da06a996632474a,a3956951b430f742649ad336a9192edf,10
376378417f0c10005aedf4e4fbcc6b05,8b10e0e2ab149ed5ea22b6d284709909,10
cd8df77ba1ebedc7943fcb1926d29e38,ca6ccd88fd1d66654b91236030c14eee,10
eaf5be47ff5ab44ae9e18b4c825f24df,389c1775f5b339c9b0f7b9d5a7905189,10
78f383e4af2d079dd6561c1a66fb2283,e7aeb37036999ec27a9522b291246a0e,10
ac13c5f56fafbad8b456f691953aa747,b9989c88ac0e0d82b4586f2cb14f46fc,10
37da89ff1eae236b4d551143a198be17,472d3a14b6abf5a832b615dddb2a0a77,6.666666
0682cf2a5cf1b1bca5e7bbc0d2da75fc,80cc59fa82aef131f5161b889155ec95,10
daf30987cbd424f4f4e294ff1f30c02f,7fe2fcb4aa11c34e28ba445996ceaafd,3.333333
06225f409a237aa70bfd7c5e1482e459,e5d13d3e0d3b018722a066e768b05999,10
d9c4938135d1270128c66b766d38c56a,f412667a54103a8091f998a4ec3c37be,10
3aad33791b2999e7b8aded860fbe2d81,8701ae312c65d5f235bdd52ca4487419,10
edc061f41ec4127ee28dee300803d53e,51f0971f5177a3a1e70838fd4d9cc170,10
764efa0deb8b945e915c9695274c7c0d,3f6c6d6d884846047529f244498f8f5c,10
87b63b82f5cb32d1f18fdb6270dcdbdf,cb4812f83da14166603814ac1ccbf7a9,10
1afd0559f807a8b968069710172502bf,b5a50786c8034873e6226c5b050ae69d,3.333333
6b356f2d85508ea195b3cb5e2a151255,93c89804b7283862c777a30728c51b76,10
89dc10a3029e2fa777ccac6b6d2b81d4,d9254a885886b9fbd791dc4a8ff7fc94,10
8ab9ca392cbd89ee53d5604d2b86efb0,0c045b034bed209f593b1c48afea20ba,10
1b4b95784af41b233c847e3de37effde,025699d867b83bff0667c4bd751a84ba,10
26622894988122fa1e51f57dea3b45a0,7fded70a8553d1002878085104e2172a,10
0a5f0a72b74d1aa194bd123590f43c21,b0158be14086f10c6a959eb78fa1dc62,10
696268a98a44f68bc8db7aae5903a6de,52da26bdc9f91dcbcb5482dce103abfb,10
01a56f17bfa37298f783d88980209e65,bfc8221a80d75f0010fe187a78692dca,3.333333
d941e931b05faa98629010e11503c21d,a3c93dae7012a6afe96112b6d1e8bddc,3.333333
eca83326cdbd4a4f5b5fa01f3baab053,4324804c83293e8ada6a0ad4bd8bbd91,10
e0e53fc4ab4657cf60f07b09cf403686,0e9170ce3c193ca97be450a053fd7b6f,3.333333
094b22b6d24704a460104b150768b1b8,06a391fc307e1b2093b81c4a86a3d24b,10
33af28456cf3b2a74b2db23c56be6f03,82184cb9d6695d5d98ddc352ef9e6089,3.333333
b9cd2de639ab3bcec7698bbc9b360f93,584ccfefd8a8347e273e8ddc30275ae7,6.666666
651daf5d7024cf4d569d95fa474696f4,3bfc3a323a7d97c3e844e8b7e7e171ef,3.333333
50432788b3531e78df420c223bde78d9,0d1cb313940cb551c33d0dedad65943b,10
60d88d8b421d4e584853c5c9e1cd4459,acac46dfa5313ae0a9a2a0d56d5e5663,6.666666
36e42afee0cfd339abd19397b4c0d4e2,cc639d0882ba87330e3d2cef85cee138,3.333333
22a6749b992e07ddea5c1a520d93c141,47b8c4d8d4cbc70892cc73db5a342a53,10
22a08ad86fa951729302b2256faad080,34bc706624aa35e5aebdd479d3d17a64,3.333333
c5b18c997414918e02d2aee68635db06,2e0de547922b63dd86ed87ef6528f558,10
f8aa23fa30b20e59c6eab61e21e0e44c,634126d6f045701ae1ca8fd2d25afcb4,10
bbd951d133c8f7b3994e925475c5ccc6,86ad853875a4f03598973b66bfe1b9a9,10
aff4d76249a43053dbc6cf3d4aeef30f,902e0724dbec7e77900149d03a0f24f4,3.333333
8befef51c2570c639c8af205bee7c693,22ea9f4600edb86ed37a638adfeadc93,10
f7f4e2c95684ab5e0940bb20a21a5cf6,55df06051b410c0ee096de2c439651a3,10
38e2cfddca0a192092122266364246c7,ab19b43cc8cd34a8fe0e0fc744d72f40,10
51a57f3c99ac77f0dc52cb45bd0a59d9,08a61aae68746b072ec9adc3da84ab2e,3.333333
47a7526004910126bbe21fe4c3e62667,c527c2af83b2d57be72f2ca840d9924e,10
0b13f03dcae142cb1790a5381eefa0d3,2cee6d8058b6abddbda2a2ee95917f61,3.333333
2d59e972e1e0b0160f14c9df5e16edc6,c26dd5bc27bcfc8fa7ab46b43d9255b8,3.333333
a1cda61aeb6122e7d9611b1d8cd109ee,6250d0e6502aaed0dd56f86ab0772b4a,3.333333
e5254d2465078fde5b529cb3d9a34a06,5ab82fec9417a299af4900d67fd62dcb,3.333333
7dd4198b2cfd2ae9864883e2f722cd82,d9904d8f1d1f0d47017c9d4b3cd98364,10
c5535361d5695f3a0c0f98c2ab88b538,525af570af04c2873b92caa1faa2f9c1,10
3b64959bac18f3c725de547e50daa9c6,be439ece53fae0b604cc450ce215f37f,6.666666
9614def5ea757599eef711f292f98e82,9c45c989222f446d2a016e7a6dd7da31,3.333333
3f1946e8c3330042457c54fa8f7068ee,18202095ccda8fd5ad9a494de5ba35e1,10
e54a122285d10e1dad1e865efb874452,dda852ea70add7f7ef12bb38092b3c2f,10
453d2fbfa3cfd19aab800eee99a2455e,010ecc057818c2482e76af431c10142b,10
b6b7d87bd7d836f2dcdf7b47e5aaf3a6,df0a7c13ed31f1533766e092ce15aef0,3.333333
f3bb1c3f42f51a5942b093b88cf019e0,46a378827282fbfad0685f414ee72c2b,10
29a4718a46d778a3268a116ebe335be9,0b475c3ad4be5b829ca9320d09e22450,10
7187d1f9fe32ffcdbbbf64dde55d069f,239f4068287a01f6de9e72cf1a9b44d2,10
6cfab49ec19d35a9df656149cfd56a0e,9237e8eddcd7feafd75c57c88a5d61f5,6.666666
746d89ed6cbd8940e185246e14a05242,84783432493e9c0eb7bf8d8c45d11d36,10
c5e0b7d59c7805365893b24391f8d427,0494a7e524a51e6083b90a80ec212ce0,10
1756d59a8da7326b54b51ef1a7342d41,9553adfe5a01e90a03090fe2a8d022e5,10
e166c3b823053fa4d182d06ff331cd0a,799a0d1f0b1a6e9f07bd5b2e87bfdb25,10
e9a5fcaa0cccaaaee3f7280d99d1ce9d,59d0eaef1eb0c812cc3e50dcfac43eb8,10
fa5e19ce891ecdc5243c10e81ea6472b,793353e18b35b25b8acb26f107f8636a,10
86dc9585969e7d3da4fda2709092071c,f83ddaa00f701572a09b02aace2e90da,10
65f08f8af190928f3a48496867fc8452,52e029a11d5e636cc37fd0afa16b0ec3,10
af3504cb58d1e50700162e304bf96ae7,4226db1538a51c12baaa5827a426f3f4,3.333333
887a46d7efa9741090f68e4539dd3867,c8b2761f6fa024fac6a126a80d83e631,10
f298e3934c8e2c8073e8f0434a6b2b73,86a70e73f18d7949e8e01df830375d04,6.666666
8066166b952368863adc12b78b6c96f3,f39d4ca49f66cad11f70083fab005bd0,10
edcaed50dab8af9b244506adb0be132f,31558f13c0f7d38954139b45e8ab4a8f,6.666666
a5eb3f2e8886f6007a4a28cc0316fa42,d56960e2978324e2cadc80b9b396651f,10
0e5704048705a74078bcff0eea365023,d3e468456456d3c23d97fd712fb55ddf,3.333333
c8be4d6dd4a6c836af4d83ecb9ac29b9,845b349b244997640a8932ef2da0a6ed,10
ea3bd206a89e6de870d60d5af78b9035,7eee14fadbf54c2242ff032462db3733,3.333333
b7cdbd3f2019f14caf2fe8bd417dc25f,446b80a8e0f430c10c72202c6ac3e806,10
3c2c525be0a9103f5dd5e310a0671bae,ee205b98ec1e8a419df022334e5e994f,10
5157cdf5893ca82022deb8b92bf5bbd0,1478c625e3cb29a6fb35b0da8f44ef81,10
fce5dd2ff070e027555fab042a1f01d5,21459e0f943a1f97ab8b14a5b4631ce7,10
9ab5f4ae05138b853f2ab5178f5233eb,c8aa7693aa68e100d896cea42e17e655,10
61b860d5b31eaa4a9b089790eb5a4b3d,90ab7cfd3373263fd99b5ec8c8e87bfe,10
feea9afeec9bec7df9aed405959b48c2,9c6ef6e37a7080c6867468cd2579e77f,6.666666
1c374c040ecac52024858df54f34f9ab,6e81cbdd9d4bf21336e3368bdadbdbb6,10
876143a84d648f945da25acee450137d,327252e2cddc0bec7ef5beeda3b7c3be,10
c9102c310244156c08fcac42e5ac85f1,1778542affe6f35d8c0df9633376b023,10
c452b8612bf3ab9257c6bd60b3905970,a045cff99a7de18bb9128a1781c8b3f1,10
75321ad89619958e2e0cb0f4162c45ad,c039255076c64725cb3575923cff236a,3.333333
c7899f5eba8b50d4a53cafd1be492098,e8f3e327ef2e42cf870fa38fc0283a7b,3.333333
e284dcb873601d2b58853bed23e370af,4c9f6490cd47c5b8a1becb72f0833668,3.333333
fec59cba28d7922cca02806fe58bfc84,5cc5ee3e49b9ac944220309d5db4d0e0,10
6b76d98c1892cbc5342b690956e626fc,54bdb42b782a34df5de18037cc342dd1,10
15b08aa1838e730cc06c3dce8a4073f4,3cff256e066541ac3f254e489dcebcb6,10
dab06e40c4a4c36698f852dda5b7f310,ab66e0ad2a0f28a1fb73fd2ac47499b7,10
8731832b1a09b6e4528948999c22b5f3,4de668ac94a63325e1e57785fd63cab9,10
6de1d0701a44710972509b5f9c20fa8e,708acb507d482780f0b22982186e9ddc,3.333333
9e187ee443aeb5b4079512e2337acaea,76c66c52b79fce6f65005c098602bd8d,6.666666
c71cc625d3ce62b4a51f4b256bc8677e,fffc921111e262510e570aa2c4febf17,6.666666
90c5f9c0c896bf6218839f33c467b645,34a386a95f732d5f1d1a36a65365d731,3.333333
97555b0d996197f8875c5e2680923daa,d97b53e495f6cc8ac921a76fb931f5bf,10
2bc0a7d1130a51b194610f3d86dc6dfd,09cdd670c63a9af1a57c4a08fd41b0fa,10
3fad13df878584de6eebd69242664345,7fd14d85863ac61139c32e116c7d0f49,10
76d8083cee593a1cd6defe526c816847,865daf93cbe4a8658b4483090fabb538,10
2735b523a5644135559e552c001d08ae,363cdc17f7cae730f8f5289b0dadf2e0,10
7dbbbf0b7775c92ab8506b43ba34c611,b4c8cd9a9bbdf73e6427b3de2fef42f8,10
eb581e83b3eed63c01c6faadb05f947b,8c49b514be960f9f8ce69221daacb8eb,10
76d18e5bc10cea66afeb8e287e1cc0b9,ec048b83d72dea9d0daf8cf988b71800,10
09eccc3cb88a6958d4db9a3646e82ea8,376967ec46886cf9331fa23ce00f8107,10
ca2feaabbdc2353b4bfca921d41ea450,d4e94f23cd7fb63a230dd611fd4b8957,6.666666
788a1d529f405c94828ef0ca30e16320,e395cab4df424d3f088afc9297c0d109,10
4b54df064239aa400ec179493cae066e,26248a41edda8e19a684a03eed9d0c31,10
a2929633001b3d729c414aff98d43889,4d67a6d7bdfcf6803eece504e781862b,3.333333
0947d2c467e083e966c234aeb3acef98,17809c4d1aaec099b0f3176a5a80b4fb,6.666666
240e40360845d9639251c16a024cff29,7d4d13090d3da5a05ebc9642741c45c8,10
0d1f970d182becd6d9cf8e03bbed9aea,0346ad548ee07bc1d06cd1f4c97bafa2,10
334fe4b1fc265d313baf83738b98a966,6e2a673157944654c38622e5171bb9a8,3.333333
9c099cda36c0b0a458e805bc654e62a0,59adb23b0825ec582b211918589a6756,6.666666
f5c8b1d740322a860f6ed4ea1780be78,1e99d74b291fc8f6c0e1f7089c5e1d73,6.666666
a84c06120a5c33c6f07266e8942f90eb,f400c40796b2e7f6704c88717ff44205,10
16456d18a1def9dc6f64f5c72a0d97d1,6df616ccd7f66f0b2e33a34fd7250038,6.666666
6482c62c33ea75c1537f4fcd7968bda7,449f87c0ff8c2109c74b423e4c3c9c1c,10
18f21f4e32eb2f1bd6a29aa528e41057,7005b9a762de537eb1037f9c0deeedc9,6.666666
40a5b57d1cce302c58b041e435e2892d,eaa2db4f226a9d472747db140fb0407d,10
63fd2bd57aaa983a614ff3820a4215c3,b9e320f3bc9c5067b00b4a35c0367548,10
ade1610a59560ad7787dbc6ddc7c2a4c,54dc8e475c56df7bd33e04b280875807,10
f4821c9d1a47bcc092c39a90ed257cbb,a4d954ee66b1b1a48f40c7dcd1acd8f0,10
7ba020f929d53b7f0b5811a5512dec34,4593dc23200e475277422d5ef34e05a7,10
85d6a29f99ed7c36e1ee5207f0c80e21,c0d78852e413df4f97d532e19e81856c,10
723a56b2c9f0b53f35690f8c474c721b,72af30ac7260dfdce9b1b88a6fe82362,10
87faaf135d9d4d17e2c110f4d2f17d60,0da80d1a945703a3d10b1ce962aeb9ca,3.333333
dd3e4249671f39f7591842a588feaa5c,acccb7def1670ea7df5009590b882840,10
1434d928c7fdf691a3d18f4aaac16521,b5dc9c04e7a07978e4ae222f1b297b9a,3.333333
bdf11be3c0ab7be714ebd88884c5bbfa,cdc31c59af645ac5c62e5e56cd1c265b,6.666666
d00b347afe76935306bcdf3ad348011b,0feecc4de832eeec4f46a28a04400b72,10
294db55fc5ff82eeab03f5e4832ba963,c28465a1697a99ca9709c744c3b45597,10
50705daa48c559712da7ad21987a466b,2d1c3622b09070dea5937035f7e1c4c5,10
39fb4279d7edf0449358f0afd3a06421,b90be4cd90d1b3653a8a86eab0073a08,10
298054c1f1f834710093ac3770ecdea3,e09df2524e354c2a4767b5ed56d04fa0,3.333333
02a70b5e1ff43965dff1eeb3bca09bec,945c393b2f844076b706710a3a722721,3.333333
b84d4126c0cd2c74904c3529c8c382cb,bab30cd20e192c20ffc3f1e74630819c,3.333333
2148cdabb9b2d8540eeaca4b10be15f4,dc7471252738b0bf30ee14fbcabcae9e,3.333333
bbf15d4be8c87ebae6c36fb8d1348390,978989c0809f39c9fa62b21b6bcd9282,6.666666
c34d5979b0738ea8a8db2737d10bdffc,a89545214451269af0c10c707d9b01ea,3.333333
31dc1abce239ffd6cd97273e51efe338,5fed7856d774b90b3cc1fec4403b1fd5,6.666666
514f08bf421f464738c6356c50eaf77c,3b5c2d4e6d64de43e2a350f3e65503db,3.333333
a0e3193cfa90ebabc19c408fbb758692,e10051872c4b257e07a972e985f218cb,10
8b3b5cabd8a8a5c055b135ed08ee172d,9c44aa86333a80621e70d5be7ca13f54,10
1c0c55163450f84a863ee0a7867cb5c3,14800822fc25c29b9d38d5eef6341c5f,3.333333
d8e7956dc34378117516e8182a68f802,b46f1f3f27d9a31dd3f78191f6754227,10
b28e8aab70bb98ae31f38055afd354ad,eb7413dde5e14d1fadbb3eb81a735b75,10
ebba7f62880f144da9fde3fdd47ffbb3,27ed66fcf95ce4e08622429a34b9ef0b,10
6721a0a99e3e0cc5789fba496f61e46d,eca5de8d49fcdfc4e7d7e67f769ca06c,3.333333
566d39bc763e014a5ca15f882f36885b,dce102e6927133b3d90a3aa465bb7d41,3.333333
34b81255b7fa39a3f9328f96cb40672f,69966610e804f15a4dd9e049e4c89401,3.333333
a21ef9cf0d9886e8d6329efaddf521a2,327ff8173905d61d025aceeded33b701,10
8ccec623e8bdec389c2cf0b3fbf3595b,889ac9bd5329294a9edee03712f0db5d,10
56970e86975bb0475ef15d3edc643fd6,c59cb3fda3d6d20d3742946945c0ef22,10
fab47491fe424ad516c050422a07047c,48c57ae8b352a3d629dc3b984e9bbff3,10
affbc8c5be8245d7183040dbb8528f07,a8363628a70d701e6446dcdb0ffb1621,3.333333
f6fd3742eaccb66bb8e4e86efa62214a,5fe54500c696ba430e49c4d346cf2b6c,10
aed1ceb68df225cbcce7648932b1a8da,a3a31d5316c55ca60a838075f98a8f04,3.333333
f91ae7d08380de1ab7d6085e79a6ca44,4a2fc07385833773d071409656c04f51,10
f2bfac85ddf27ec20c532215b5cb2ebe,d7f6d037e47179e7c20a6885e69bf7d7,3.333333
3017cadb5008a2f641e0702ff3652793,c4e190edc9270e5e8184dbd765d70fad,10
ef804a33b0d23a6d566dda97f39dcd18,704ff1fada5888cd4003cebb2484e622,10
7cf58c806f770bc2194045bee4690f93,ec960a0fe74f02454f07f369e451db69,3.333333
755cf0fa55638df1703eb8cc7a6d0bd5,6376551f32c76a2d0ebed2d8094f1a5e,10
90fc47ccadf7f16a5def67d936277bb0,23e8832619fb7a014fec38933c8a5ff5,10
e6a2f8d405afe4773e1b16584237ab71,9a91e60ba4b964e981ae31bb832d3444,10
461acd50d03fbb82df37188647f33138,c6ea13bd303f00af767a5576bacb67d4,3.333333
d1ae01ce77ca588831ca0ac79fa4b528,8da33c91e78b2c2878a308a01bf836da,10
97e46e7fcb3e981b8918213ee4f63568,9b8fdaae769ce15408c170a6797c05fe,10
4f4e588554083cfa76f929373e85ad6f,41daa21b6e259c961bba442b740f3430,10
28a4527add1e4c8beedaaa3a0cd6719f,26dd1e5143e6847fd8dc892bf6ad3682,10
f7c30ba680b57e46bc65d8f3fabe2aed,e8993cca1693e4e57c9dae2535e7a88b,3.333333
025f61c7176a0d7946740dbd7f999dca,6cf470ff7ae434202058bf2b8143e52b,10
d1495f818d1462120fe4befd7735caaf,26802cb20179c5bb68e62b4496f7c094,10
699526a2a3bbf0f046baaedea731b904,227d34eb9b48dfc7e6759e3e19ed329a,10
b1eab076886cc7ef34ab3fd8dae6d9c3,6cd45aa3a17ec5153ec56f1a9f29b2fb,10
664c2beb3afbb2149528bb2405f608a9,e164122d94c1768115fc81c385360fee,10
dc2c46f9f39a58c0b298f2b03fb90606,106f114da43348d8482a2ebe59af8f2d,10
83d33165516798380301af6b8a79170c,c311090dc510a10f3f310178cb490dc4,10
c381f44f3ed31d9b4077d23eaa68b721,7a0992a1a82f90472c5492c49c282172,10
128a1369a84e966dedcede2489123768,6ec0d67c38e4e6b840888b198879db1b,10
91004dfd4820ae04bd2735f3f2d01a95,3a5d767c25f021e73106ac26e1dbe5a8,10
1e09b3d14d05eff3af77f4ad8d0ab861,c660c2f6bb4812afed301a2585ff8dc4,6.666666
f3fb61a7fb08dd59e5b58d27f9e20550,43558609f52a84e36b7ec9a8f59a2b5d,10
4c826309de2182ac41103d955fdd0166,54361e6d84f541645ab197a05eee0289,6.666666
fc6ebccc1bfee9cc8825b4a24d2d36f7,bbc9cbd6e72445b5410eeb9953097339,10
b4a6616a758e1cb490bed2ac46c05334,a220a98d5e49a2a476759bd41317296f,3.333333
1916711b63ff8d3336e0c11b858166d7,6d5939fa29a4e2cb2b7d94fe2ae97c5d,6.666666
967ade47a6f4deec4fb363641a2c3767,de1acd02ef1e256ebbc75f2529605e66,10
0bb0dd7dbf5ba700d9ea47ddaacbe49e,27fe072951491653f9757581217080e8,10
a3a9ca269744ac0997d6b7f5068f3486,ecb5ceb9ea13abbc0f8cc117b1972a44,10
a459d994020650458a1520d97929466c,c783859edaff1b110990ebbb97c26126,3.333333
67b1b7a8f3dd0a1e5d0029b8aa1ab2e5,09dc1c82b1640be2d0f0b96b502792c6,10
43e5b5e3da7a68072fbe1236bf2417f0,58b2d9f5af67f0f7a4779d6fa094f446,10
18ef287c51487880730743e1bd7630c3,6f473e6fc89cab38fc519bbbaa8dc950,10
da324d1b6e9b1ae0aeb444a648df754c,b33db1b51444e752f7b6994be38a7589,3.333333
ac7779add0e5ae91dd0550c3559cbba6,30056cfb93fa6e41ed795b057b3c0110,10
0a3c73298c6baaf005b16042ca05d42d,b8c26becbe34c7bd6579a4801ec86548,10
d71ceda0a692eedacc6eefd24e35d6a9,0232bea495785bfe4556ad2707755bfb,10
644cfce0caee28d8f4d0a2426561e589,c2a9fd038dc8b22c0b94203e217092dd,6.666666
1d3b8fa21a15408baa685b0de08f9a23,aacfc5701aed6965cc6cd3b742f7ba4e,10
222e6a7400711e51e0bb0823f2ece1db,79e3c385f1a6dc31829592a4438554d1,10
4b40cf2281df73c79bf295c88f826413,d6fc31ed7b5754deec121d53bd76d649,3.333333
cb304bd06e3e418d3abc2326d9fb703a,f5e201c89dc6b1bc50519db2a2272a3f,10
495601c97fa92f000ff156edcebc6aec,22949a311ebf7a18db4bc20c5cbcb5e7,3.333333
2aa5dabab25e6f346763715ca0eb04c9,7c0f34f4b2728cd4279ff6d3cb224138,10
577de93804dfe0f555c515c2b90bd30d,19043341663443e21a0dddf0995b73b0,10
6781b05092c4e78979d1dc52b2f8ee23,849716b34691db2dfa4c226a4ba20fb6,3.333333
3559608e0a0e7703f70f0e6610efa7c1,9cc51041fd4bfb546f8d16d3d4269c5f,10
2e22e77055443b191ba1ce9abb680c47,957b6cc9a4d2046a26991a2ee35327a4,6.666666
0c6f68908b370fbd980ea43069e93466,75efa37a5d5913a3ccd5f3aee86e4e78,10
ae565bcf0ea2cc5f18025c205213fa8f,baa8c8448c5594dcec9abb53f07c5acf,6.666666
1e656f5f449ee8e8fc37133652d87763,7ca387f9358e99f6b6a2cf4e6b277e4b,3.333333
32810c47bc670de24d5dad8c49485710,aaf6ade78518fc9a439e6cd1ae60cadc,10
1a58fc43efbeeaab8ce38d4f4b07c0e6,84105ec1a2683f5f80c60332d03710e6,10
bc47d5da6b332f431d5b78ce8536aef8,1f209db37dc5efb1e5b8b9408b35c5ee,10
823499c0c1cf9e1b66e6a35ebe6b057a,b0039234094e9ea44fc030b6512a0e56,3.333333
8a121311389ec41fefa4b77d4c55929e,f868bb5987df6bec6685da7912a3504f,10
5aade57d3d4ebaf2c9fcdbcd78d69794,7136f23cce35590092c384cc9d26a9ae,10
3a11b74608fbc050c430cfabfaefc80c,aa9e9f9d406987d48a4dbdeee07735f1,3.333333
e1405ad0cd8b069bc656e367f1369b04,3703bae8e1efed20ea7a242f2cd1f91e,10
41fc95318de9179b0f4b33b8e297fada,4a525b2ae6214669b6b46112605461b1,3.333333
7d36a104b42c229fd6325b27f8ab1f0f,4eacfaf939e111d62af3eeb4ac13f8ad,10
e849ecf5378e4519052b6f8739ffbb5f,93a81d80264b26d594e2128f5c300c25,10
829c7ce97b87b36f61a1e8c4285abdb7,339242c98a078c8196fd6f02d2bc06cf,10
98967625d8bd560c667a5a42103e3b0b,96c8115a7ecfc197c0bc7a09242d0753,3.333333
68404fc326ce7afad406b6ee263af95f,8e4c3652eb5f860e2e58cd7441257c01,10
120d95b2f970b3751abd06f4e1b9138d,835eb14f46eb31dd5402c436ba65d3aa,10
1ed1596186a710cf8ed69471380738d3,8cae740aa64f6b8ae96b6dec1b2cc899,10
be07fd008be0eb9eb78e01d562ba0d1b,d2dae1125dce94b531ee2381ba72a7c3,10
86dc0995a61725ad57ad39f702e1dbfd,4a1786d407d1f626178f38a4983e119c,10
64ded0c7200bb66b17b90746381af562,29c2c3da9941a0a5d98b75769c25b066,3.333333
f9a617a90c1d1c42fdf176cfb4efec59,96c616bdcc4d912ca865cb4af05375fe,10
b066ddcaf1be1bfcded3118195c5d394,8e7d5e6fa0d1910507b4812939df610b,10
3bff06e4000f09efd2e61ddf1bacb0f6,b44ba320d813604cfa6b9649e2e79842,10
d9ab6c7054bad069d77a30b6a998e2bd,d93777990053db0b5d97c5703e87ebc0,10
7822bebf5dcbbc62a4fdc17a77467ca3,e0cb7a5c5f8c997a896c40ddfd40da70,3.333333
302e21da9864d6f75fef345a1ec55dbd,8168465cfa18cbcce091e428d895ff56,10
5639cacc8c8d10b3ae23103e9af04224,09149a58dde80bf40a3c1829f3982842,10
bc0726737e632b34921558b4e2b053c4,b2b8f53f7b6362f9c67800a9a0a3b43b,10
5e74f8c40aebc9167560937a0950a637,135212b3d4fb632dcc434fec1da1132d,10
42834d8bfb32d536a92d7064712db5c6,98fce4bd3a6a56150d3efa249b659a19,10
0c5b69a833b4f05818f1578e3943d663,43092880af40396aef44e2d60eb20a04,10
48e9f1fcd6a3fbc65472bfd225c9a4e5,b4facb7435f82f3097af532bf96805fc,10
e858a791e682e906a9f05f69be716c6a,6230d1a9f6ebe6f561bedde3f3cd8a3c,10
e4f7477f0c8bda1abe96a555411ee8ed,982e2349461850300b08bd357a187034,10
f0ac972252b2226973ab2a11d44b4eab,9ff400cfa0c112e91be56ffea76ac483,6.666666
996f2a8aac43e09e8f006027250580ed,9b70bc7778d044e0454d3ca52df9f627,10
c606cc9feb23d11235d6a4b6a2f239a3,e02344325854b0635454504ecb6ece48,10
b9c98b566a18429c22fe2c76c4fd82c8,70f2fb6018a8b9b030eba9bfca0d5ab1,10
428698eafbc2c0925c3baf00535fb791,9d3e800a24aab9822de258822397215a,10
920084c038beec08186b6ab86553b828,a6426e005749d2cab88beeb1c43b9473,10
cbb845871eafba084036b504426b358e,6121ba4ea7e9b8f1b688d433a09182e8,6.666666
904d1935ade8f44b80478933dc33b694,288b58c52e468e391e676bb86af37503,10
a5804f7157f1c48b3824bd0a90426054,bd7a0da300071cfefe8113bb7f502845,6.666666
dfd7e48d0f2ad8696db2758c1b0c183c,f371f6be74bb21d4513b8a25e03eafb9,10
fe2c99275a66328fbf6339f5fab9eeaf,628622b9a0ed46580b654c487fc71d7e,10
90190414e1a03fb745e270e3cc6905d5,185e8daed45b9e901261c9532917a695,10
cb72be9b0f2e0053978b17d9b55126b8,e1a8c924bf22f42bd074678d46b4847b,10
f755f846fc260d97dcf9de4287b0329e,2f7c065444d268fbbe333214a9eded4d,10
98be3d20f052d282f946969df88d7ad2,2ea9f6b72ad8d336b855087db5320deb,10
c8893d337fb87a0cbece98adea559a9a,c501b76bcddbb6c76fed3bb6f3199ae6,3.333333
853d85d6c6441f339362389e6d8c91c9,37d912cb6f96fd1213c259816b9ef174,10
2d4cc08ff22413c10c1ce6dd769472e2,8151e7a73b37ad50ffe12eecbfadd75f,3.333333
f3a66b27ae871f877d16bf41c56a43ec,f64cc59c57ee7d8dbfe3664d1bf7fcd0,10
6f18c78db935490c1f88d287139b9793,202cce940b2769b769db6748bd82d116,10
1637c6a300972b618194b3c9584467ce,909508ada08e3c441e07965dbda0496c,10
f5914689ce378491d78134b01451bbc4,1c25d1e518488e583826e8e29deda6da,10
d383d49a7b16514f507f0646a85955a5,a45e27333104cdfccf073b6ddf7cf896,10
6fc985cc477c6d0333f0a27b601e26d3,106226e66a25f414327810b58c6df60c,10
c540a1bb23c1c3ce63e28ebed3eb5b9a,32de4deda8a87e5083540c7e48451a26,3.333333
679ee16f5cbc88d34e39d8ff3a36b3dd,7e03c1f028ebfb95937d2d0f13b0d9d0,10
013e3152fb18f0588c780b6497c33809,bb96b32a88b66e7ca184269245fa382d,10
ad937ea3ab98d2c05a72fc8222a3411d,0f25bc7828ba33931a1015f0ab678fac,10
dffdb4c3e1af7d7dd47607b9f2922b3c,e8125530d927b17aef4106260caf1302,10
6b3ae3623f64514478317cd17d12a1d2,2935551801385dc092bac08e6e8fac69,10
d39841d6769c050346fa73ab1240039b,eecb9272b1b82fd59597c9b9e40454ac,10
6fbc91f1d8a1ad4362f7e06c4ebb90aa,b33e70235f2d95b35c7bbf800e003583,6.666666
47407469188f0987d4adfd1efdfb26fd,b5583c417a798b16613a2bfd914c57f2,10
70f72f00074f54a4c798a49a3c9ce5aa,8fc2f66dfe81ccd9c14d1f2e1fba0743,10
354d839a3e999722df60c890bf1d01c4,f3f6dac85819aa74e40fda1c8d4085d9,10
c2c5f6ff94b095cc1671987b5417befa,c810298d64d453022ed2d3e0683d6cf4,10
dbeec57c993f40c18d0d1efcb9e93b68,8d256cd636ac9195b115820e673c2984,3.333333
0be97d47dbfa2d9ef03d8565a573feab,870b60528772a8eafcc238d0ac42d639,10
4decda8f150f7b7235bae90c0df887bc,be1445c004c060a1fd332b75b85f537c,10
2a32f513d7b3e591b3a46aa7061fe1fb,c64ad75c706e581d6d5815d1dc86da43,6.666666
